znak_id,tip_znaka,stanje,ulica_id,naziv_ulice,tip_ulice
1196,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1196,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1197,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1198,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1198,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1199,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
1199,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1199,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1199,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1199,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1200,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1200,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1200,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1200,pedestrian_crossing,dobro,4782,Булевар цара Лазара,secondary
1201,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1201,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1202,stop,dobro,4448,Булевар патријарха Павла,secondary
1204,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1204,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1205,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1205,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1206,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1206,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1207,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1207,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1208,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1208,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1209,pedestrian_crossing,dobro,4435,Цара Душана,tertiary
1209,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1209,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1209,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1210,pedestrian_crossing,dobro,4435,Цара Душана,tertiary
1210,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1210,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1210,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1211,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1211,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4467,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1212,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1213,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1213,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1214,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1214,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1215,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1215,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1216,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1216,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1217,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,4629,Булевар Европе,secondary
1218,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,4629,Булевар Европе,secondary
1219,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1220,pedestrian_crossing,dobro,4518,Цара Душана,tertiary
1220,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1220,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1221,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1221,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1222,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,4629,Булевар Европе,secondary
1222,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4463,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4528,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4532,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4534,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4538,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4624,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,4629,Булевар Европе,secondary
1223,pedestrian_crossing,dobro,5012,Булевар Европе,secondary
1224,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1224,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1225,pedestrian_crossing,dobro,4526,Цара Душана,tertiary
1225,pedestrian_crossing,dobro,4552,Цара Душана,tertiary
1226,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
1226,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1226,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1226,pedestrian_crossing,dobro,4431,Булевар цара Лазара,secondary
1226,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1226,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,4431,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1227,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1228,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
1228,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1228,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1228,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1228,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,3517,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,3520,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,4431,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1229,pedestrian_crossing,dobro,4567,Булевар цара Лазара,secondary
1230,pedestrian_crossing,dobro,4431,Булевар цара Лазара,secondary
1230,pedestrian_crossing,dobro,4434,Булевар цара Лазара,secondary
1231,pedestrian_crossing,dobro,3515,Булевар цара Лазара,secondary
