znak_id,tip_znaka,stanje,ulica_id,najbliza_ulica,tip_ulice,udaljenost_m
2273,pedestrian_crossing,dobro,7050,Јанка Чмелика,residential,0.0
2274,pedestrian_crossing,dobro,7066,Косте Рацина,residential,0.0
2275,pedestrian_crossing,dobro,7050,Јанка Чмелика,residential,0.0
2276,pedestrian_crossing,dobro,7050,Јанка Чмелика,residential,0.0
2277,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2278,pedestrian_crossing,dobro,7067,Др Светислава Касапиновића,residential,0.0
2279,pedestrian_crossing,dobro,7198,Nepoznata ulica,residential,0.0
2280,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2281,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2282,pedestrian_crossing,dobro,7209,Александра Бењака,residential,0.0
2283,pedestrian_crossing,dobro,7072,Nepoznata ulica,residential,0.0
2284,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2285,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2286,pedestrian_crossing,dobro,7201,Бошка Петровића,residential,0.0
2287,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2288,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2289,pedestrian_crossing,dobro,7144,Руменачка,tertiary,10.605557882562104
2290,pedestrian_crossing,dobro,7243,Руменачка,tertiary,0.0
2291,pedestrian_crossing,dobro,7144,Руменачка,tertiary,0.0
2292,pedestrian_crossing,dobro,7243,Руменачка,tertiary,0.0
2293,pedestrian_crossing,dobro,7308,Париске комуне,residential,0.0
2294,pedestrian_crossing,dobro,7308,Париске комуне,residential,0.0
2295,pedestrian_crossing,dobro,7191,Руменачка,tertiary,0.0
2296,pedestrian_crossing,dobro,7243,Руменачка,tertiary,0.0
2297,pedestrian_crossing,dobro,7241,Nepoznata ulica,residential,0.0
2298,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2299,pedestrian_crossing,dobro,7200,Nepoznata ulica,service,0.0
2300,pedestrian_crossing,dobro,7208,Јанка Чмелика,residential,0.0
2301,pedestrian_crossing,dobro,7208,Јанка Чмелика,residential,0.0
2302,railway_crossing,dobro,7093,Булевар војводе Степе,primary,5.995014263005208
2303,railway_crossing,dobro,7093,Булевар војводе Степе,primary,4.538710160150321
2304,stop,dobro,7231,Nepoznata ulica,service,0.0
2305,pedestrian_crossing,dobro,6607,Булевар Европе,secondary,0.0
2306,pedestrian_crossing,dobro,6607,Булевар Европе,secondary,0.0
2307,pedestrian_crossing,dobro,7092,Булевар Европе,secondary,0.0
2308,pedestrian_crossing,dobro,7092,Булевар Европе,secondary,7.206848340703739
2309,railway_crossing,dobro,7202,Булевар војводе Степе,primary,9.408279006165019
2310,pedestrian_crossing,dobro,7092,Булевар Европе,secondary,0.0
2311,pedestrian_crossing,dobro,7092,Булевар Европе,secondary,8.048689005218678
2312,railway_crossing,dobro,7202,Булевар војводе Степе,primary,11.540861770004907
2313,pedestrian_crossing,dobro,7203,Булевар војводе Степе,primary,0.0
2314,pedestrian_crossing,dobro,7203,Булевар војводе Степе,primary,0.0
2315,pedestrian_crossing,dobro,7231,Nepoznata ulica,service,0.0
2316,pedestrian_crossing,dobro,7216,Булевар војводе Степе,primary,0.0
2317,pedestrian_crossing,dobro,7067,Др Светислава Касапиновића,residential,0.0
2318,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2319,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2320,pedestrian_crossing,dobro,7296,Трг Мајке Јевросиме,residential,0.0
2321,pedestrian_crossing,dobro,7081,Илије Бирчанина,residential,0.0
2322,pedestrian_crossing,dobro,7081,Илије Бирчанина,residential,0.0
2323,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2324,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2325,pedestrian_crossing,dobro,7207,Јанка Веселиновића,residential,0.0
2326,pedestrian_crossing,dobro,7319,Илије Бирчанина,residential,0.0
2327,pedestrian_crossing,dobro,7216,Булевар војводе Степе,primary,0.0
2328,pedestrian_crossing,dobro,7221,Корнелија Станковића,secondary,9.276152781254641
2329,pedestrian_crossing,dobro,7221,Корнелија Станковића,secondary,8.950296519207553
2330,pedestrian_crossing,dobro,7221,Корнелија Станковића,secondary,0.0
2331,pedestrian_crossing,dobro,7221,Корнелија Станковића,secondary,0.0
2332,pedestrian_crossing,dobro,7232,Корнелија Станковића,secondary,0.0
2333,pedestrian_crossing,dobro,7232,Корнелија Станковића,secondary,0.0
2334,pedestrian_crossing,dobro,7198,Nepoznata ulica,residential,0.0
2334,pedestrian_crossing,dobro,7230,Nepoznata ulica,residential,0.0
2335,pedestrian_crossing,dobro,7415,Булевар Европе,primary,0.0
2336,pedestrian_crossing,dobro,7415,Булевар Европе,primary,0.0
2337,pedestrian_crossing,dobro,7237,Павла Ивића,residential,0.0
2338,pedestrian_crossing,dobro,7097,Драшка Ређепа,residential,0.0
2339,pedestrian_crossing,dobro,7235,Nepoznata ulica,service,0.0
2340,pedestrian_crossing,dobro,7223,Nepoznata ulica,service,0.0
2341,pedestrian_crossing,dobro,7225,Nepoznata ulica,residential,0.0
2342,pedestrian_crossing,dobro,7201,Бошка Петровића,residential,0.0
2342,pedestrian_crossing,dobro,7226,Бошка Петровића,residential,0.0
2343,pedestrian_crossing,dobro,7225,Nepoznata ulica,residential,0.0
2344,pedestrian_crossing,dobro,7226,Бошка Петровића,residential,0.0
2344,pedestrian_crossing,dobro,7239,Бошка Петровића,residential,0.0
2345,pedestrian_crossing,dobro,7225,Nepoznata ulica,residential,0.0
2346,pedestrian_crossing,dobro,7238,Nepoznata ulica,service,0.0
2346,pedestrian_crossing,dobro,7240,Nepoznata ulica,service,0.0
2347,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2348,pedestrian_crossing,dobro,7380,Веселина Маслеше,residential,0.0
2349,pedestrian_crossing,dobro,7376,Булевар Европе,primary,0.0
2350,pedestrian_crossing,dobro,7380,Веселина Маслеше,residential,0.0
2351,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2352,pedestrian_crossing,dobro,7376,Булевар Европе,primary,0.0
2353,pedestrian_crossing,dobro,7484,Др Ђуре Јовановића Киндера,residential,0.0
2354,pedestrian_crossing,dobro,7377,Милутина Миланковића,residential,0.0
2355,pedestrian_crossing,dobro,7301,Nepoznata ulica,service,0.0
2356,pedestrian_crossing,dobro,7199,Ленке Дунђерски,residential,0.0
2357,pedestrian_crossing,dobro,7377,Милутина Миланковића,residential,0.0
2358,pedestrian_crossing,dobro,7208,Јанка Чмелика,residential,0.0
2359,pedestrian_crossing,dobro,7208,Јанка Чмелика,residential,0.0
2360,pedestrian_crossing,dobro,7297,Корнелија Станковића,secondary,0.0
2361,pedestrian_crossing,dobro,7297,Корнелија Станковића,secondary,0.0
2362,pedestrian_crossing,dobro,7322,Корнелија Станковића,secondary,10.144605332991857
2363,pedestrian_crossing,dobro,7298,Корнелија Станковића,secondary,0.0
2364,pedestrian_crossing,dobro,7311,Nepoznata ulica,residential,0.0
2365,pedestrian_crossing,dobro,7302,Nepoznata ulica,service,0.0
2366,pedestrian_crossing,dobro,7312,Александра Бењака,residential,0.0
2367,pedestrian_crossing,dobro,7239,Бошка Петровића,residential,0.0
2367,pedestrian_crossing,dobro,7310,Бошка Петровића,residential,0.0
2368,pedestrian_crossing,dobro,7311,Nepoznata ulica,residential,0.0
2369,pedestrian_crossing,dobro,7311,Nepoznata ulica,residential,0.0
2370,pedestrian_crossing,dobro,7386,Олге Хаџић,residential,0.0
2371,pedestrian_crossing,dobro,7311,Nepoznata ulica,residential,0.0
2372,pedestrian_crossing,dobro,7318,Павла Ивића,residential,0.0
2373,pedestrian_crossing,dobro,7317,Nepoznata ulica,service,0.0
2374,pedestrian_crossing,dobro,7322,Корнелија Станковића,secondary,0.0
2375,pedestrian_crossing,dobro,7298,Корнелија Станковића,secondary,0.0
2376,pedestrian_crossing,dobro,7322,Корнелија Станковића,secondary,0.0
2377,pedestrian_crossing,dobro,7320,Корнелија Станковића,secondary,0.0
2378,pedestrian_crossing,dobro,7320,Корнелија Станковића,secondary,0.0
2379,pedestrian_crossing,dobro,7384,Јанка Чмелика,residential,0.0
2380,pedestrian_crossing,dobro,7384,Јанка Чмелика,residential,0.0
2381,pedestrian_crossing,dobro,7392,Надежде Петровић,service,0.0
2382,pedestrian_crossing,dobro,7241,Nepoznata ulica,residential,0.0
2383,pedestrian_crossing,dobro,7241,Nepoznata ulica,residential,0.0
2384,pedestrian_crossing,dobro,7274,Бачка,residential,0.0
2385,pedestrian_crossing,dobro,7308,Париске комуне,residential,0.0
2386,pedestrian_crossing,dobro,7241,Nepoznata ulica,residential,0.0
2387,pedestrian_crossing,dobro,7241,Nepoznata ulica,residential,0.0
2388,pedestrian_crossing,dobro,7275,Јована Храниловића,residential,0.0
2389,pedestrian_crossing,dobro,7308,Париске комуне,residential,0.0
2390,pedestrian_crossing,dobro,7290,Омладинског покрета,residential,0.0
2391,pedestrian_crossing,dobro,6731,Лукијана Мушицког,residential,0.0
2392,pedestrian_crossing,dobro,6838,Војводе Бојовића,tertiary,0.0
2393,pedestrian_crossing,dobro,6839,Лукијана Мушицког,residential,0.0
2394,pedestrian_crossing,dobro,6736,Житни трг,residential,0.0
2395,pedestrian_crossing,dobro,6740,Војводе Бојовића,tertiary,0.0
2396,pedestrian_crossing,dobro,6746,Војводе Шупљикца,residential,0.0
2397,pedestrian_crossing,dobro,6740,Војводе Бојовића,tertiary,0.0
2398,pedestrian_crossing,dobro,6742,Светојованска,residential,0.0
2399,pedestrian_crossing,dobro,6747,Змај Огњена Вука,service,0.0
2400,pedestrian_crossing,dobro,7184,Булевар краља Петра I,tertiary,0.0
2401,pedestrian_crossing,dobro,7176,Гагаринова,residential,0.0
2401,pedestrian_crossing,dobro,7248,Гагаринова,residential,0.0
2402,pedestrian_crossing,dobro,7177,Гагаринова,residential,0.0
2402,pedestrian_crossing,dobro,7249,Гагаринова,residential,0.0
2403,pedestrian_crossing,dobro,7150,Nepoznata ulica,service,0.0
2404,pedestrian_crossing,dobro,7150,Nepoznata ulica,service,0.0
2405,pedestrian_crossing,dobro,7029,Булевар ослобођења,secondary,0.0
2405,pedestrian_crossing,dobro,7194,Булевар ослобођења,secondary,0.0
2406,pedestrian_crossing,dobro,7194,Булевар ослобођења,secondary,0.0
2407,pedestrian_crossing,dobro,7185,Булевар ослобођења,secondary,0.0
2408,pedestrian_crossing,dobro,7185,Булевар ослобођења,secondary,0.0
2409,pedestrian_crossing,dobro,7247,Булевар краља Петра I,tertiary,0.0
2410,pedestrian_crossing,dobro,7247,Булевар краља Петра I,tertiary,0.0
2411,pedestrian_crossing,dobro,7269,Булевар краља Петра I,tertiary,0.0
2412,pedestrian_crossing,dobro,7269,Булевар краља Петра I,tertiary,0.0
2413,pedestrian_crossing,dobro,7180,Браће Јовандић,tertiary,0.0
2413,pedestrian_crossing,dobro,7254,Браће Јовандић,tertiary,0.0
2414,pedestrian_crossing,dobro,7182,Булевар краља Петра I,tertiary,0.0
2414,pedestrian_crossing,dobro,7256,Булевар краља Петра I,tertiary,0.0
2415,pedestrian_crossing,dobro,7256,Булевар краља Петра I,tertiary,0.0
2416,pedestrian_crossing,dobro,7255,Булевар краља Петра I,tertiary,0.0
2416,pedestrian_crossing,dobro,7259,Булевар краља Петра I,tertiary,0.0
2417,pedestrian_crossing,dobro,7259,Булевар краља Петра I,tertiary,0.0
2418,pedestrian_crossing,dobro,7257,Булевар краља Петра I,tertiary,0.0
2419,pedestrian_crossing,dobro,7257,Булевар краља Петра I,tertiary,0.0
2419,pedestrian_crossing,dobro,6756,Булевар краља Петра I,tertiary,0.0
2420,pedestrian_crossing,dobro,6753,Булевар краља Петра I,tertiary,0.0
2421,pedestrian_crossing,dobro,6753,Булевар краља Петра I,tertiary,0.0
2421,pedestrian_crossing,dobro,6755,Булевар краља Петра I,tertiary,0.0
2422,pedestrian_crossing,dobro,6754,Саве Ковачевића,residential,0.0
2423,pedestrian_crossing,dobro,6754,Саве Ковачевића,residential,0.0
2423,pedestrian_crossing,dobro,7351,Саве Ковачевића,residential,0.0
2424,pedestrian_crossing,dobro,6743,Краљевића Марка,residential,0.0
2425,pedestrian_crossing,dobro,7280,Булевар краља Петра I,tertiary,0.0
2426,pedestrian_crossing,dobro,6752,Булевар краља Петра I,tertiary,0.0
2427,pedestrian_crossing,dobro,7282,Nepoznata ulica,service,0.0
2428,pedestrian_crossing,dobro,7281,Булевар краља Петра I,tertiary,0.0
2429,pedestrian_crossing,dobro,8724,Булевар краља Петра I,tertiary,0.0
2430,pedestrian_crossing,dobro,7186,Булевар краља Петра I,tertiary,0.0
2431,pedestrian_crossing,dobro,7186,Булевар краља Петра I,tertiary,0.0
2432,pedestrian_crossing,dobro,7193,Булевар краља Петра I,tertiary,0.0
2433,pedestrian_crossing,dobro,7193,Булевар краља Петра I,tertiary,0.0
2434,pedestrian_crossing,dobro,7270,Булевар ослобођења,secondary,0.0
2435,pedestrian_crossing,dobro,7272,Булевар ослобођења,secondary,0.0
2436,pedestrian_crossing,dobro,7270,Булевар ослобођења,secondary,0.0
2437,pedestrian_crossing,dobro,7272,Булевар ослобођења,secondary,0.0
2438,pedestrian_crossing,dobro,6747,Змај Огњена Вука,service,0.0
2439,pedestrian_crossing,dobro,8725,Nepoznata ulica,residential,0.0
2440,pedestrian_crossing,dobro,8708,Nepoznata ulica,residential,0.0
2441,pedestrian_crossing,dobro,11138,Кисачка,tertiary,0.0
2442,pedestrian_crossing,dobro,8724,Булевар краља Петра I,tertiary,0.0
2443,pedestrian_crossing,dobro,8724,Булевар краља Петра I,tertiary,0.0
